nome_modelo,mse,rmse,tempo_consumo (s),memoria_consumo (mb)
ViTime_fixed_1min_run3,62.06313922236078,7.878016198406854,0.273145664,7.256969451904297
ViTime_fixed_1min_run4,62.06313922236078,7.878016198406854,0.271005323,7.256969451904297
ViTime_fixed_1min_run5,62.06313922236078,7.878016198406854,0.271533491,7.256969451904297
ViTime_fixed_1min_run6,62.06313922236078,7.878016198406854,0.27113942,7.256969451904297
ViTime_fixed_1min_run7,62.06313922236078,7.878016198406854,0.27074046,7.256969451904297
ViTime_fixed_1min_run8,62.06313922236078,7.878016198406854,0.271088902,7.256969451904297
ViTime_fixed_1min_run9,62.06313922236078,7.878016198406854,0.273202101,7.256969451904297
ViTime_fixed_1min_run10,62.06313922236078,7.878016198406854,0.271127552,7.256969451904297
ViTime_fixed_1min_run11,62.06313922236078,7.878016198406854,0.271461459,7.256969451904297
ViTime_fixed_1min_run12,62.06313922236078,7.878016198406854,0.27165429,7.256969451904297
ViTime_fixed_1min_run13,62.06313922236078,7.878016198406854,0.271951326,7.256969451904297
ViTime_fixed_1min_run14,62.06313922236078,7.878016198406854,0.273615524,7.256969451904297
ViTime_fixed_1min_run15,62.06313922236078,7.878016198406854,0.271705777,7.256969451904297
ViTime_fixed_1min_run16,62.06313922236078,7.878016198406854,0.275052784,7.256969451904297
ViTime_fixed_1min_run17,62.06313922236078,7.878016198406854,0.273415663,7.256969451904297
ViTime_fixed_1min_run18,62.06313922236078,7.878016198406854,0.272628341,7.256969451904297
ViTime_fixed_1min_run19,62.06313922236078,7.878016198406854,0.278275431,7.256969451904297
ViTime_fixed_1min_run20,62.06313922236078,7.878016198406854,0.27584068,7.256969451904297
ViTime_fixed_1min_run21,62.06313922236078,7.878016198406854,0.278646001,7.256969451904297
ViTime_fixed_1min_run22,62.06313922236078,7.878016198406854,0.27643889,7.256969451904297
ViTime_fixed_1min_run23,62.06313922236078,7.878016198406854,0.278896857,7.256969451904297
ViTime_fixed_1min_run24,62.06313922236078,7.878016198406854,0.277380176,7.256969451904297
ViTime_fixed_1min_run25,62.06313922236078,7.878016198406854,0.276932951,7.256969451904297
ViTime_fixed_1min_run26,62.06313922236078,7.878016198406854,0.275832616,7.256969451904297
ViTime_fixed_1min_run27,62.06313922236078,7.878016198406854,0.273539462,7.256969451904297
ViTime_fixed_1min_run28,62.06313922236078,7.878016198406854,0.276007238,7.256969451904297
ViTime_fixed_1min_run29,62.06313922236078,7.878016198406854,0.276005821,7.256969451904297
ViTime_fixed_1min_run30,62.06313922236078,7.878016198406854,0.269833686,7.256969451904297
ViTime_moving_1min_run1,62.06314701646863,7.878016693081364,0.549973058,7.277803421020508
ViTime_moving_1min_run2,62.06313922236078,7.878016198406854,0.271129007,7.257091522216797
ViTime_moving_1min_run3,62.06313922236078,7.878016198406854,0.272593749,7.256969451904297
ViTime_moving_1min_run4,62.06313922236078,7.878016198406854,0.276824405,7.256969451904297
ViTime_moving_1min_run5,62.06313922236078,7.878016198406854,0.278100747,7.256969451904297
ViTime_moving_1min_run6,62.06313922236078,7.878016198406854,0.281816798,7.256969451904297
ViTime_moving_1min_run7,62.06313922236078,7.878016198406854,0.275882461,7.256969451904297
ViTime_moving_1min_run8,62.06313922236078,7.878016198406854,0.279676465,7.256969451904297
ViTime_moving_1min_run9,62.06313922236078,7.878016198406854,0.277632351,7.256969451904297
ViTime_moving_1min_run10,62.06313922236078,7.878016198406854,0.278705434,7.256969451904297
ViTime_moving_1min_run11,62.06313922236078,7.878016198406854,0.274439782,7.256969451904297
ViTime_moving_1min_run12,62.06313922236078,7.878016198406854,0.275672781,7.256969451904297
ViTime_moving_1min_run13,62.06313922236078,7.878016198406854,0.27083706,7.256969451904297
ViTime_moving_1min_run14,62.06313922236078,7.878016198406854,0.275756218,7.256969451904297
ViTime_moving_1min_run15,62.06313922236078,7.878016198406854,0.273209204,7.256969451904297
ViTime_moving_1min_run16,62.06313922236078,7.878016198406854,0.273080273,7.256969451904297
ViTime_moving_1min_run17,62.06313922236078,7.878016198406854,0.274700321,7.256969451904297
ViTime_moving_1min_run18,62.06313922236078,7.878016198406854,0.27336687,7.256969451904297
ViTime_moving_1min_run19,62.06313922236078,7.878016198406854,0.275399961,7.256969451904297
ViTime_moving_1min_run20,62.06313922236078,7.878016198406854,0.273824014,7.256969451904297
ViTime_moving_1min_run21,62.06313922236078,7.878016198406854,0.273635141,7.256969451904297
ViTime_moving_1min_run22,62.06313922236078,7.878016198406854,0.274154267,7.256969451904297
ViTime_moving_1min_run23,62.06313922236078,7.878016198406854,0.273288346,7.256969451904297
ViTime_moving_1min_run24,62.06314701646863,7.878016693081364,0.272332415,7.256969451904297
ViTime_moving_1min_run25,62.06313922236078,7.878016198406854,0.27484121,7.256969451904297
ViTime_moving_1min_run26,62.06313922236078,7.878016198406854,0.271527951,7.256969451904297
ViTime_moving_1min_run27,62.06313922236078,7.878016198406854,0.2791621,7.256969451904297
ViTime_moving_1min_run28,62.06313922236078,7.878016198406854,0.275326076,7.256969451904297
ViTime_moving_1min_run29,62.06314701646863,7.878016693081364,0.275360459,7.256969451904297
ViTime_moving_1min_run30,62.06313922236078,7.878016198406854,0.276250351,7.256969451904297
ViTime_full_3min_run1,42.24221006604272,6.499400746687553,0.519931368,7.277803421020508
ViTime_full_3min_run2,42.24221006604272,6.499400746687553,0.273724709,7.257091522216797
ViTime_full_3min_run3,42.24221006604272,6.499400746687553,0.274297517,7.256969451904297
ViTime_full_3min_run4,42.24221006604272,6.499400746687553,0.273636306,7.256969451904297
ViTime_full_3min_run5,42.24221006604272,6.499400746687553,0.273983437,7.256969451904297
ViTime_full_3min_run6,42.24221006604272,6.499400746687553,0.273425705,7.256969451904297
ViTime_full_3min_run7,42.24221006604272,6.499400746687553,0.272415629,7.256969451904297
ViTime_full_3min_run8,42.24221006604272,6.499400746687553,0.276052274,7.256969451904297
ViTime_full_3min_run9,42.24221006604272,6.499400746687553,0.274446479,7.256969451904297
ViTime_full_3min_run10,42.24221006604272,6.499400746687553,0.274141702,7.256969451904297
ViTime_full_3min_run11,42.24221006604272,6.499400746687553,0.274376845,7.256969451904297
ViTime_full_3min_run12,42.24221006604272,6.499400746687553,0.276607008,7.256969451904297
ViTime_full_3min_run13,42.24221006604272,6.499400746687553,0.276189728,7.256969451904297
ViTime_full_3min_run14,42.24221006604272,6.499400746687553,0.275610643,7.256969451904297
ViTime_full_3min_run15,42.24221006604272,6.499400746687553,0.279153315,7.256969451904297
ViTime_full_3min_run16,42.24221006604272,6.499400746687553,0.273900944,7.256969451904297
ViTime_full_3min_run17,42.24221006604272,6.499400746687553,0.273787708,7.256969451904297
ViTime_full_3min_run18,42.24221006604272,6.499400746687553,0.271166464,7.256969451904297
ViTime_full_3min_run19,42.24221006604272,6.499400746687553,0.275305263,7.256969451904297
ViTime_full_3min_run20,42.24221006604272,6.499400746687553,0.280851658,7.256969451904297
ViTime_full_3min_run21,42.24221006604272,6.499400746687553,0.278578409,7.256969451904297
ViTime_full_3min_run22,42.24221006604272,6.499400746687553,0.285126629,7.256969451904297
ViTime_full_3min_run23,42.24221006604272,6.499400746687553,0.278995274,7.256969451904297
ViTime_full_3min_run24,42.24221006604272,6.499400746687553,0.277678369,7.256969451904297
ViTime_full_3min_run25,42.24221006604272,6.499400746687553,0.280687502,7.256969451904297
ViTime_full_3min_run26,42.24221006604272,6.499400746687553,0.275525904,7.256969451904297
ViTime_full_3min_run27,42.24221006604272,6.499400746687553,0.276076203,7.256969451904297
ViTime_full_3min_run28,42.24221006604272,6.499400746687553,0.273129962,7.256969451904297
ViTime_full_3min_run29,42.24221006604272,6.499400746687553,0.275960162,7.256969451904297
ViTime_full_3min_run30,42.24221006604272,6.499400746687553,0.273846157,7.256969451904297
ViTime_fixed_3min_run1,37.35511178674779,6.111882834834761,0.57517152,7.277803421020508
ViTime_fixed_3min_run2,37.35511178674779,6.111882834834761,0.273863191,7.257091522216797
ViTime_fixed_3min_run3,37.35511178674779,6.111882834834761,0.277240686,7.256969451904297
ViTime_fixed_3min_run4,37.35511178674779,6.111882834834761,0.281596176,7.256969451904297
ViTime_fixed_3min_run5,37.35511178674779,6.111882834834761,0.281933913,7.256969451904297
ViTime_fixed_3min_run6,37.35511178674779,6.111882834834761,0.277512731,7.256969451904297
ViTime_fixed_3min_run7,37.35511178674779,6.111882834834761,0.278680166,7.256969451904297
ViTime_fixed_3min_run8,37.35511178674779,6.111882834834761,0.28036844,7.256969451904297
ViTime_fixed_3min_run9,37.35511178674779,6.111882834834761,0.277059265,7.256969451904297
ViTime_fixed_3min_run10,37.35511178674779,6.111882834834761,0.273927923,7.256969451904297
ViTime_fixed_3min_run11,37.35511178674779,6.111882834834761,0.274454221,7.256969451904297
ViTime_fixed_3min_run12,37.35511178674779,6.111882834834761,0.274874742,7.256969451904297
ViTime_fixed_3min_run13,37.35511178674779,6.111882834834761,0.276275299,7.256969451904297
ViTime_fixed_3min_run14,37.35511178674779,6.111882834834761,0.276481621,7.256969451904297
ViTime_fixed_3min_run15,37.35511178674779,6.111882834834761,0.274584396,7.256969451904297
ViTime_fixed_3min_run16,37.35511178674779,6.111882834834761,0.274098576,7.256969451904297
ViTime_fixed_3min_run17,37.35511178674779,6.111882834834761,0.275376493,7.256969451904297
ViTime_fixed_3min_run18,37.35511178674779,6.111882834834761,0.274942159,7.256969451904297
ViTime_fixed_3min_run19,37.35511178674779,6.111882834834761,0.277920069,7.256969451904297
ViTime_fixed_3min_run20,37.35511178674779,6.111882834834761,0.276557198,7.256969451904297
ViTime_fixed_3min_run21,37.35511178674779,6.111882834834761,0.275772419,7.256969451904297
ViTime_fixed_3min_run22,37.35511178674779,6.111882834834761,0.278369677,7.256969451904297
ViTime_fixed_3min_run23,37.35511178674779,6.111882834834761,0.276283885,7.256969451904297
ViTime_fixed_3min_run24,37.35511178674779,6.111882834834761,0.275688036,7.256969451904297
ViTime_fixed_3min_run25,37.35511178674779,6.111882834834761,0.28203883,7.256969451904297
ViTime_fixed_3min_run26,37.35511178674779,6.111882834834761,0.273918673,7.256969451904297
ViTime_fixed_3min_run27,37.35511178674779,6.111882834834761,0.274972795,7.256969451904297
ViTime_fixed_3min_run28,37.35511178674779,6.111882834834761,0.276533239,7.256969451904297
ViTime_fixed_3min_run29,37.35511178674779,6.111882834834761,0.276329234,7.256969451904297
ViTime_fixed_3min_run30,37.35511178674779,6.111882834834761,0.277310689,7.256969451904297
ViTime_moving_3min_run1,37.35511178674779,6.111882834834761,0.532807477,7.277803421020508
ViTime_moving_3min_run2,37.35511178674779,6.111882834834761,0.274688668,7.257091522216797
ViTime_moving_3min_run3,37.35511178674779,6.111882834834761,0.275717801,7.256969451904297
ViTime_moving_3min_run4,37.35511178674779,6.111882834834761,0.27627318,7.256969451904297
ViTime_moving_3min_run5,37.35511178674779,6.111882834834761,0.277535607,7.256969451904297
ViTime_moving_3min_run6,37.35511178674779,6.111882834834761,0.275906168,7.256969451904297
ViTime_moving_3min_run7,37.35511178674779,6.111882834834761,0.273688141,7.256969451904297
ViTime_moving_3min_run8,37.35511178674779,6.111882834834761,0.273271908,7.256969451904297
ViTime_moving_3min_run9,37.35511178674779,6.111882834834761,0.276412305,7.256969451904297
ViTime_moving_3min_run10,37.35511178674779,6.111882834834761,0.275773761,7.256969451904297
ViTime_moving_3min_run11,37.35511178674779,6.111882834834761,0.276794209,7.256969451904297
ViTime_moving_3min_run12,37.35511178674779,6.111882834834761,0.281658541,7.256969451904297
ViTime_moving_3min_run13,37.35511178674779,6.111882834834761,0.272696238,7.256969451904297
ViTime_moving_3min_run14,37.35511178674779,6.111882834834761,0.275820356,7.256969451904297
ViTime_moving_3min_run15,37.35511178674779,6.111882834834761,0.275742259,7.256969451904297
ViTime_moving_3min_run16,37.35511178674779,6.111882834834761,0.276624583,7.256969451904297
ViTime_moving_3min_run17,37.35511178674779,6.111882834834761,0.28307265,7.256969451904297
ViTime_moving_3min_run18,37.35511178674779,6.111882834834761,0.284809211,7.256969451904297
ViTime_moving_3min_run19,37.35511178674779,6.111882834834761,0.281562709,7.256969451904297
ViTime_moving_3min_run20,37.35511178674779,6.111882834834761,0.282532507,7.256969451904297
ViTime_moving_3min_run21,37.35511178674779,6.111882834834761,0.284376518,7.256969451904297
ViTime_moving_3min_run22,37.35511178674779,6.111882834834761,0.280503346,7.256969451904297
ViTime_moving_3min_run23,37.35511178674779,6.111882834834761,0.277166728,7.256969451904297
ViTime_moving_3min_run24,37.35511178674779,6.111882834834761,0.27797715,7.256969451904297
ViTime_moving_3min_run25,37.35511178674779,6.111882834834761,0.275170902,7.256969451904297
ViTime_moving_3min_run26,37.35511178674779,6.111882834834761,0.276567085,7.256969451904297
ViTime_moving_3min_run27,37.35511178674779,6.111882834834761,0.275704272,7.256969451904297
ViTime_moving_3min_run28,37.35511178674779,6.111882834834761,0.276023898,7.256969451904297
ViTime_moving_3min_run29,37.35511178674779,6.111882834834761,0.274671407,7.256969451904297
ViTime_moving_3min_run30,37.35511178674779,6.111882834834761,0.277127842,7.256969451904297
ViTime_full_5min_run1,22.99260463970948,4.795060441715983,0.665181106,7.277803421020508
ViTime_full_5min_run2,22.99260463970948,4.795060441715983,0.279318394,7.257091522216797
ViTime_full_5min_run3,22.99260463970948,4.795060441715983,0.278711228,7.256969451904297
ViTime_full_5min_run4,22.99260463970948,4.795060441715983,0.280067067,7.256969451904297
ViTime_full_5min_run5,22.99260463970948,4.795060441715983,0.282603146,7.256969451904297
ViTime_full_5min_run6,22.99260463970948,4.795060441715983,0.275026203,7.256969451904297
ViTime_full_5min_run7,22.99260463970948,4.795060441715983,0.273318388,7.256969451904297
ViTime_full_5min_run8,22.99260463970948,4.795060441715983,0.273751615,7.256969451904297
ViTime_full_5min_run9,22.99260463970948,4.795060441715983,0.277540321,7.256969451904297
ViTime_full_5min_run10,22.99260463970948,4.795060441715983,0.277047384,7.256969451904297
ViTime_full_5min_run11,22.99260463970948,4.795060441715983,0.274223859,7.256969451904297
ViTime_full_5min_run12,22.99260463970948,4.795060441715983,0.275785431,7.256969451904297
ViTime_full_5min_run13,22.99260463970948,4.795060441715983,0.277994312,7.256969451904297
ViTime_full_5min_run14,22.99260463970948,4.795060441715983,0.275687437,7.256969451904297
ViTime_full_5min_run15,22.99260463970948,4.795060441715983,0.278226635,7.256969451904297
ViTime_full_5min_run16,22.99260463970948,4.795060441715983,0.278107271,7.256969451904297
ViTime_full_5min_run17,22.99260463970948,4.795060441715983,0.277144385,7.256969451904297
ViTime_full_5min_run18,22.99260463970948,4.795060441715983,0.278429854,7.256969451904297
ViTime_full_5min_run19,22.99260463970948,4.795060441715983,0.279949294,7.256969451904297
ViTime_full_5min_run20,22.99260463970948,4.795060441715983,0.280448898,7.256969451904297
ViTime_full_5min_run21,22.99260463970948,4.795060441715983,0.279694988,7.256969451904297
ViTime_full_5min_run22,22.99260463970948,4.795060441715983,0.278007494,7.256969451904297
ViTime_full_5min_run23,22.99260463970948,4.795060441715983,0.279849909,7.256969451904297
ViTime_full_5min_run24,22.99260463970948,4.795060441715983,0.275988984,7.256969451904297
ViTime_full_5min_run25,22.99260463970948,4.795060441715983,0.277081941,7.256969451904297
ViTime_full_5min_run26,22.99260463970948,4.795060441715983,0.278266518,7.256969451904297
ViTime_full_5min_run27,22.99260463970948,4.795060441715983,0.276782243,7.256969451904297
ViTime_full_5min_run28,22.99260463970948,4.795060441715983,0.278453443,7.256969451904297
ViTime_full_5min_run29,22.99260463970948,4.795060441715983,0.276493054,7.256969451904297
ViTime_full_5min_run30,22.99260463970948,4.795060441715983,0.285342986,7.256969451904297
ViTime_fixed_5min_run1,48.25549516188384,6.946617533870988,0.530301368,7.277803421020508
ViTime_fixed_5min_run2,48.255494079389685,6.946617455955789,0.274150428,7.257091522216797
ViTime_fixed_5min_run3,48.255494079389685,6.946617455955789,0.276517144,7.256969451904297
ViTime_fixed_5min_run4,48.255494079389685,6.946617455955789,0.274900896,7.256969451904297
ViTime_fixed_5min_run5,48.25549516188384,6.946617533870988,0.276600096,7.256969451904297
ViTime_fixed_5min_run6,48.25549516188384,6.946617533870988,0.278648504,7.256969451904297
ViTime_fixed_5min_run7,48.255494079389685,6.946617455955789,0.275496611,7.256969451904297
ViTime_fixed_5min_run8,48.255494079389685,6.946617455955789,0.275655036,7.256969451904297
ViTime_fixed_5min_run9,48.25549516188384,6.946617533870988,0.275337404,7.256969451904297
ViTime_fixed_5min_run10,48.255494079389685,6.946617455955789,0.274763656,7.256969451904297
ViTime_fixed_5min_run11,48.255494079389685,6.946617455955789,0.276238132,7.256969451904297
ViTime_fixed_5min_run12,48.255494079389685,6.946617455955789,0.285259659,7.256969451904297
ViTime_fixed_5min_run13,48.255494079389685,6.946617455955789,0.281168769,7.256969451904297
ViTime_fixed_5min_run14,48.255494079389685,6.946617455955789,0.282764485,7.256969451904297
ViTime_fixed_5min_run15,48.255494079389685,6.946617455955789,0.280821173,7.256969451904297
ViTime_fixed_5min_run16,48.255494079389685,6.946617455955789,0.278919194,7.256969451904297
ViTime_fixed_5min_run17,48.255494079389685,6.946617455955789,0.275690493,7.256969451904297
ViTime_fixed_5min_run18,48.255494079389685,6.946617455955789,0.279668581,7.256969451904297
ViTime_fixed_5min_run19,48.25549516188384,6.946617533870988,0.276796766,7.256969451904297
ViTime_fixed_5min_run20,48.255494079389685,6.946617455955789,0.280524534,7.256969451904297
ViTime_fixed_5min_run21,48.255494079389685,6.946617455955789,0.275877697,7.256969451904297
ViTime_fixed_5min_run22,48.255494079389685,6.946617455955789,0.278652536,7.256969451904297
ViTime_fixed_5min_run23,48.255494079389685,6.946617455955789,0.280736436,7.256969451904297
ViTime_fixed_5min_run24,48.255494079389685,6.946617455955789,0.275967608,7.256969451904297
ViTime_fixed_5min_run25,48.255494079389685,6.946617455955789,0.279111596,7.256969451904297
ViTime_fixed_5min_run26,48.255494079389685,6.946617455955789,0.253847007,7.256969451904297
ViTime_fixed_5min_run27,48.255494079389685,6.946617455955789,0.279855968,7.256969451904297
ViTime_fixed_5min_run28,48.25549516188384,6.946617533870988,0.278241407,7.256969451904297
ViTime_fixed_5min_run29,48.25549516188384,6.946617533870988,0.27991042,7.256969451904297
ViTime_fixed_5min_run30,48.255494079389685,6.946617455955789,0.278974637,7.256969451904297
ViTime_moving_5min_run1,683.3572112728203,26.14110195215229,0.534698181,7.277803421020508
ViTime_moving_5min_run2,683.3572112728203,26.14110195215229,0.278741951,7.257091522216797
ViTime_moving_5min_run3,683.3572112728203,26.14110195215229,0.276825226,7.256969451904297
ViTime_moving_5min_run4,683.3572112728203,26.14110195215229,0.277394635,7.256969451904297
ViTime_moving_5min_run5,683.3572112728203,26.14110195215229,0.280744384,7.256969451904297
ViTime_moving_5min_run6,683.3572112728203,26.14110195215229,0.278566732,7.256969451904297
ViTime_moving_5min_run7,683.3572112728203,26.14110195215229,0.27806761,7.256969451904297
ViTime_moving_5min_run8,683.3572112728203,26.14110195215229,0.278757022,7.256969451904297
ViTime_moving_5min_run9,683.3572112728203,26.14110195215229,0.277935577,7.256969451904297
ViTime_moving_5min_run10,683.3572112728203,26.14110195215229,0.279491763,7.256969451904297
ViTime_moving_5min_run11,683.3572112728203,26.14110195215229,0.28588771,7.256969451904297
ViTime_moving_5min_run12,683.3572112728203,26.14110195215229,0.279295536,7.256969451904297
ViTime_moving_5min_run13,683.3572112728203,26.14110195215229,0.282014399,7.256969451904297
ViTime_moving_5min_run14,683.3572112728203,26.14110195215229,0.278727647,7.256969451904297
ViTime_moving_5min_run15,683.3572112728203,26.14110195215229,0.279657995,7.256969451904297
ViTime_moving_5min_run16,683.3572112728203,26.14110195215229,0.279672112,7.256969451904297
ViTime_moving_5min_run17,683.3572112728203,26.14110195215229,0.28095947,7.256969451904297
ViTime_moving_5min_run18,683.3572112728203,26.14110195215229,0.287133932,7.256969451904297
ViTime_moving_5min_run19,683.3572112728203,26.14110195215229,0.278845832,7.256969451904297
ViTime_moving_5min_run20,683.3572112728203,26.14110195215229,0.278001641,7.256969451904297
ViTime_moving_5min_run21,683.3572112728203,26.14110195215229,0.280971643,7.256969451904297
ViTime_moving_5min_run22,683.3572112728203,26.14110195215229,0.28593419,7.256969451904297
ViTime_moving_5min_run23,683.3572112728203,26.14110195215229,0.28792139,7.256969451904297
ViTime_moving_5min_run24,683.3572112728203,26.14110195215229,0.283468718,7.256969451904297
ViTime_moving_5min_run25,683.3572112728203,26.14110195215229,0.283067095,7.256969451904297
ViTime_moving_5min_run26,683.3572112728203,26.14110195215229,0.289282784,7.256969451904297
ViTime_moving_5min_run27,683.3572112728203,26.14110195215229,0.28167897,7.256969451904297
ViTime_moving_5min_run28,683.3572112728203,26.14110195215229,0.281190879,7.256969451904297
ViTime_moving_5min_run29,683.3572112728203,26.14110195215229,0.279602723,7.256969451904297
ViTime_moving_5min_run30,683.3572112728203,26.14110195215229,0.280279867,7.256969451904297
ViTime_full_10min_run1,54.05702911946829,7.352348544476675,0.538028255,7.277803421020508
ViTime_full_10min_run2,54.05702911946829,7.352348544476675,0.280505327,7.257091522216797
ViTime_full_10min_run3,54.05702911946829,7.352348544476675,0.27672293,7.256969451904297
ViTime_full_10min_run4,54.05702911946829,7.352348544476675,0.285396217,7.256969451904297
ViTime_full_10min_run5,54.05702911946829,7.352348544476675,0.287532428,7.256969451904297
ViTime_full_10min_run6,54.05702911946829,7.352348544476675,0.283096166,7.256969451904297
ViTime_full_10min_run7,54.05702911946829,7.352348544476675,0.283094449,7.256969451904297
ViTime_full_10min_run8,54.05702911946829,7.352348544476675,0.284884041,7.256969451904297
ViTime_full_10min_run9,54.05702911946829,7.352348544476675,0.282506671,7.256969451904297
ViTime_full_10min_run10,54.05702911946829,7.352348544476675,0.276412729,7.256969451904297
ViTime_full_10min_run11,54.05702911946829,7.352348544476675,0.278316255,7.256969451904297
ViTime_full_10min_run12,54.05702911946829,7.352348544476675,0.277932128,7.256969451904297
ViTime_full_10min_run13,54.05702911946829,7.352348544476675,0.276867891,7.256969451904297
ViTime_full_10min_run14,54.05702911946829,7.352348544476675,0.282190605,7.256969451904297
ViTime_full_10min_run15,54.05702911946829,7.352348544476675,0.277174109,7.256969451904297
ViTime_full_10min_run16,54.05702911946829,7.352348544476675,0.27863136,7.256969451904297
ViTime_full_10min_run17,54.05702911946829,7.352348544476675,0.280212157,7.256969451904297
ViTime_full_10min_run18,54.05702911946829,7.352348544476675,0.278715106,7.256969451904297
ViTime_full_10min_run19,54.05702911946829,7.352348544476675,0.278345226,7.256969451904297
ViTime_full_10min_run20,54.05702911946829,7.352348544476675,0.279499864,7.256969451904297
ViTime_full_10min_run21,54.05702911946829,7.352348544476675,0.276942435,7.256969451904297
ViTime_full_10min_run22,54.05702911946829,7.352348544476675,0.277551854,7.256969451904297
ViTime_full_10min_run23,54.05702911946829,7.352348544476675,0.277627858,7.256969451904297
ViTime_full_10min_run24,54.05702911946829,7.352348544476675,0.279196559,7.256969451904297
ViTime_full_10min_run25,54.05702911946829,7.352348544476675,0.277188308,7.256969451904297
ViTime_full_10min_run26,54.05702911946829,7.352348544476675,0.281004258,7.256969451904297
ViTime_full_10min_run27,54.05702911946829,7.352348544476675,0.282747201,7.256969451904297
ViTime_full_10min_run28,54.05702911946829,7.352348544476675,0.280723339,7.256969451904297
ViTime_full_10min_run29,54.05702911946829,7.352348544476675,0.280028435,7.256969451904297
ViTime_full_10min_run30,54.05702911946829,7.352348544476675,0.277550526,7.256969451904297
ViTime_fixed_10min_run1,431.37926931274654,20.76967186338645,0.547626928,7.277803421020508
ViTime_fixed_10min_run2,431.379269884811,20.769671877158075,0.27759657,7.257091522216797
ViTime_fixed_10min_run3,431.37926931274654,20.76967186338645,0.273915895,7.256969451904297
ViTime_fixed_10min_run4,431.37926931274654,20.76967186338645,0.276944405,7.256969451904297
ViTime_fixed_10min_run5,431.37926931274654,20.76967186338645,0.280046281,7.256969451904297
ViTime_fixed_10min_run6,431.37926931274654,20.76967186338645,0.276850771,7.256969451904297
ViTime_fixed_10min_run7,431.3792692798022,20.76967186259336,0.275633344,7.256969451904297
ViTime_fixed_10min_run8,431.379269884811,20.769671877158075,0.277419419,7.256969451904297
ViTime_fixed_10min_run9,431.379269884811,20.769671877158075,0.278081998,7.256969451904297
ViTime_fixed_10min_run10,431.37926931274654,20.76967186338645,0.275086181,7.256969451904297
ViTime_fixed_10min_run11,431.37926931274654,20.76967186338645,0.276655647,7.256969451904297
ViTime_fixed_10min_run12,431.37926931274654,20.76967186338645,0.280885033,7.256969451904297
ViTime_fixed_10min_run13,431.37926931274654,20.76967186338645,0.282054014,7.256969451904297
ViTime_fixed_10min_run14,431.37926931274654,20.76967186338645,0.28236046,7.256969451904297
ViTime_fixed_10min_run15,431.379269884811,20.769671877158075,0.283103223,7.256969451904297
ViTime_fixed_10min_run16,431.37926931274654,20.76967186338645,0.283312726,7.256969451904297
ViTime_fixed_10min_run17,431.37926931274654,20.76967186338645,0.281737216,7.256969451904297
ViTime_fixed_10min_run18,431.3792687077378,20.76967184882173,0.276163922,7.256969451904297
ViTime_fixed_10min_run19,431.37926931274654,20.76967186338645,0.275078742,7.256969451904297
ViTime_fixed_10min_run20,431.37926931274654,20.76967186338645,0.274854727,7.256969451904297
ViTime_fixed_10min_run21,431.37926931274654,20.76967186338645,0.277359465,7.256969451904297
ViTime_fixed_10min_run22,431.37926931274654,20.76967186338645,0.28034779,7.256969451904297
ViTime_fixed_10min_run23,431.379269884811,20.769671877158075,0.282416237,7.256969451904297
ViTime_fixed_10min_run24,431.379269884811,20.769671877158075,0.275701667,7.256969451904297
ViTime_fixed_10min_run25,431.37926931274654,20.76967186338645,0.278158795,7.256969451904297
ViTime_fixed_10min_run26,431.37926931274654,20.76967186338645,0.276189665,7.256969451904297
ViTime_fixed_10min_run27,431.379269884811,20.769671877158075,0.278906105,7.256969451904297
ViTime_fixed_10min_run28,431.37926931274654,20.76967186338645,0.28030213,7.256969451904297
ViTime_fixed_10min_run29,431.37926931274654,20.76967186338645,0.274314791,7.256969451904297
ViTime_fixed_10min_run30,431.37926931274654,20.76967186338645,0.276557612,7.256969451904297
ViTime_moving_10min_run1,42.05016395742153,6.484609776803962,0.537608161,7.277803421020508
ViTime_moving_10min_run2,42.05016395742153,6.484609776803962,0.276644931,7.257091522216797
ViTime_moving_10min_run3,42.05016395742153,6.484609776803962,0.278184295,7.256969451904297
ViTime_moving_10min_run4,42.05016395742153,6.484609776803962,0.274773841,7.256969451904297
ViTime_moving_10min_run5,42.05016395742153,6.484609776803962,0.274850704,7.256969451904297
ViTime_moving_10min_run6,42.05016395742153,6.484609776803962,0.275863939,7.256969451904297
ViTime_moving_10min_run7,42.05016395742153,6.484609776803962,0.276372351,7.256969451904297
ViTime_moving_10min_run8,42.05016395742153,6.484609776803962,0.276060468,7.256969451904297
ViTime_moving_10min_run9,42.05016395742153,6.484609776803962,0.278622871,7.256969451904297
ViTime_moving_10min_run10,42.05016395742153,6.484609776803962,0.276937084,7.256969451904297
ViTime_moving_10min_run11,42.05016395742153,6.484609776803962,0.277414598,7.256969451904297
ViTime_moving_10min_run12,42.05016395742153,6.484609776803962,0.278389861,7.256969451904297
ViTime_moving_10min_run13,42.05016395742153,6.484609776803962,0.276831875,7.256969451904297
ViTime_moving_10min_run14,42.05016395742153,6.484609776803962,0.277845911,7.256969451904297
ViTime_moving_10min_run15,42.05016395742153,6.484609776803962,0.276602112,7.256969451904297
ViTime_moving_10min_run16,42.05016395742153,6.484609776803962,0.280441965,7.256969451904297
ViTime_moving_10min_run17,42.05016395742153,6.484609776803962,0.278597657,7.256969451904297
ViTime_moving_10min_run18,42.05016395742153,6.484609776803962,0.279969233,7.256969451904297
